Date,Type,Prev. Hobbs,Hobbs,L. Cycles,R.Cycles,Landings,T.T. A/C,L. Eng. TSO,R. Eng. TSO,L. Eng. CSN,R. Eng. CSN,Landings,Flight Time,Notes, L. Eng. S New , R Eng. S New 
9/9/2013,," 3,965.8 "," 3,967.6 ",2,2,2," 11,836.9 ", 618.9 , 618.9 ," 8,290 "," 15,743 "," 11,140 ", 1.80 ,," 11,554.1 "," 13,337.8 "
9/15/2013,," 3,967.6 "," 3,971.6 ",2,2,2," 11,840.9 ", 622.9 , 622.9 ," 8,292 "," 15,745 "," 11,142 ", 4.00 ,," 11,558.1 "," 13,341.8 "
9/19/2013,," 3,971.6 "," 3,973.3 ",2,2,2," 11,842.6 ", 624.6 , 624.6 ," 8,294 "," 15,747 "," 11,144 ", 1.70 ,," 11,559.8 "," 13,343.5 "
9/20/2013,," 3,973.3 "," 3,975.3 ",2,2,2," 11,844.6 ", 626.6 , 626.6 ," 8,296 "," 15,749 "," 11,146 ", 2.00 ,," 11,561.8 "," 13,345.5 "
9/21/2013,," 3,975.3 "," 3,976.9 ",2,2,2," 11,846.2 ", 628.2 , 628.2 ," 8,298 "," 15,751 "," 11,148 ", 1.60 ,," 11,563.4 "," 13,347.1 "
9/23/2013,," 3,976.9 "," 3,978.8 ",2,2,2," 11,848.1 ", 630.1 , 630.1 ," 8,300 "," 15,753 "," 11,150 ", 1.90 ,," 11,565.3 "," 13,349.0 "
9/25/2013,," 3,978.8 "," 3,983.5 ",2,2,2," 11,852.8 ", 634.8 , 634.8 ," 8,302 "," 15,755 "," 11,152 ", 4.70 ,," 11,570.0 "," 13,353.7 "
9/26/2013,," 3,983.5 "," 3,992.9 ",2,2,2," 11,862.2 ", 644.2 , 644.2 ," 8,304 "," 15,757 "," 11,154 ", 9.40 ,," 11,579.4 "," 13,363.1 "
9/30/2013,," 3,992.9 "," 3,998.0 ",4,4,4," 11,867.3 ", 649.3 , 649.3 ," 8,308 "," 15,761 "," 11,158 ", 5.10 ,," 11,584.5 "," 13,368.2 "
10/9/2013,," 3,998.0 "," 4,000.2 ",3,3,3," 11,869.5 ", 651.5 , 651.5 ," 8,311 "," 15,764 "," 11,161 ", 2.20 ,," 11,586.7 "," 13,370.4 "
10/22/2013,," 4,000.2 "," 4,003.8 ",2,2,2," 11,873.1 ", 655.1 , 655.1 ," 8,313 "," 15,766 "," 11,163 ", 3.60 ,," 11,590.3 "," 13,374.0 "
10/24/2013,," 4,003.8 "," 4,007.4 ",2,2,2," 11,876.7 ", 658.7 , 658.7 ," 8,315 "," 15,768 "," 11,165 ", 3.60 ,," 11,593.9 "," 13,377.6 "
12/3/2013,," 4,007.4 "," 4,010.1 ",1,1,1," 11,879.4 ", 661.4 , 661.4 ," 8,316 "," 15,769 "," 11,166 ", 2.70 ,," 11,596.6 "," 13,380.3 "
12/15/2013,," 4,010.1 "," 4,018.7 ",4,4,4," 11,888.0 ", 670.0 , 670.0 ," 8,320 "," 15,773 "," 11,170 ", 8.60 ,," 11,605.2 "," 13,388.9 "
12/18/2013,," 4,018.7 "," 4,025.7 ",2,2,2," 11,895.0 ", 677.0 , 677.0 ," 8,322 "," 15,775 "," 11,172 ", 7.00 ,," 11,612.2 "," 13,395.9 "
12/21/2013,," 4,025.7 "," 4,033.9 ",4,4,4," 11,903.2 ", 685.2 , 685.2 ," 8,326 "," 15,779 "," 11,176 ", 8.20 ,," 11,620.4 "," 13,404.1 "
12/29/2013,," 4,033.9 "," 4,041.2 ",3,3,3," 11,910.5 ", 692.5 , 692.5 ," 8,329 "," 15,782 "," 11,179 ", 7.30 ,," 11,627.7 "," 13,411.4 "
1/16/2014,," 4,041.2 "," 4,045.2 ",4,4,4," 11,914.5 ", 696.5 , 696.5 ," 8,333 "," 15,786 "," 11,183 ", 4.00 ,," 11,631.7 "," 13,415.4 "
1/20/2014,," 4,045.2 "," 4,048.1 ",3,3,3," 11,917.4 ", 699.4 , 699.4 ," 8,336 "," 15,789 "," 11,186 ", 2.90 ,," 11,634.6 "," 13,418.3 "
1/23/2014,," 4,048.1 "," 4,050.4 ",2,2,2," 11,919.7 ", 701.7 , 701.7 ," 8,338 "," 15,791 "," 11,188 ", 2.30 ,," 11,636.9 "," 13,420.6 "
2/5/2014,," 4,050.4 "," 4,060.3 ",3,3,3," 11,929.6 ", 711.6 , 711.6 ," 8,341 "," 15,794 "," 11,191 ", 9.90 ,," 11,646.8 "," 13,430.5 "
2/8/2014,," 4,060.3 "," 4,062.3 ",2,2,2," 11,931.6 ", 713.6 , 713.6 ," 8,343 "," 15,796 "," 11,193 ", 2.00 ,," 11,648.8 "," 13,432.5 "
2/13/2014,," 4,062.3 "," 4,064.5 ",2,2,2," 11,933.8 ", 715.8 , 715.8 ," 8,345 "," 15,798 "," 11,195 ", 2.20 ,," 11,651.0 "," 13,434.7 "
2/13/2014,," 4,064.5 "," 4,066.5 ",2,2,2," 11,935.8 ", 717.8 , 717.8 ," 8,347 "," 15,800 "," 11,197 ", 2.00 ,," 11,653.0 "," 13,436.7 "
2/24/2018,," 4,066.5 "," 4,081.8 ",3,3,3," 11,951.1 ", 733.1 , 733.1 ," 8,350 "," 15,803 "," 11,200 ", 15.30 ,," 11,668.3 "," 13,452.0 "
3/6/2014,," 4,081.8 "," 4,085.8 ",4,4,4," 11,955.1 ", 737.1 , 737.1 ," 8,354 "," 15,807 "," 11,204 ", 4.00 ,," 11,672.3 "," 13,456.0 "
3/12/2014,," 4,085.8 "," 4,089.0 ",3,3,3," 11,958.3 ", 740.3 , 740.3 ," 8,357 "," 15,810 "," 11,207 ", 3.20 ,," 11,675.5 "," 13,459.2 "
4/3/2014,," 4,089.0 "," 4,093.0 ",2,2,2," 11,962.3 ", 744.3 , 744.3 ," 8,359 "," 15,812 "," 11,209 ", 4.00 ,," 11,679.5 "," 13,463.2 "
4/3/2014,," 4,093.0 "," 4,098.6 ",4,4,4," 11,967.9 ", 749.9 , 749.9 ," 8,363 "," 15,816 "," 11,213 ", 5.60 ,," 11,685.1 "," 13,468.8 "
4/21/2014,," 4,098.6 "," 4,102.8 ",2,2,2," 11,972.1 ", 754.1 , 754.1 ," 8,365 "," 15,818 "," 11,215 ", 4.20 ,," 11,689.3 "," 13,473.0 "
5/4/2014,," 4,102.8 "," 4,105.8 ",4,4,4," 11,975.1 ", 757.1 , 757.1 ," 8,369 "," 15,822 "," 11,219 ", 3.00 ,," 11,692.3 "," 13,476.0 "
5/13/2014,," 4,105.8 "," 4,113.8 ",3,3,3," 11,983.1 ", 765.1 , 765.1 ," 8,372 "," 15,825 "," 11,222 ", 8.00 ,," 11,700.3 "," 13,484.0 "
5/17/2014,," 4,113.8 "," 4,122.6 ",2,2,2," 11,991.9 ", 773.9 , 773.9 ," 8,374 "," 15,827 "," 11,224 ", 8.80 ,," 11,709.1 "," 13,492.8 "
5/20/2014,," 4,122.6 "," 4,127.3 ",4,4,4," 11,996.6 ", 778.6 , 778.6 ," 8,378 "," 15,831 "," 11,228 ", 4.70 ,," 11,713.8 "," 13,497.5 "
5/21/2014,," 4,127.3 "," 4,128.6 ",2,2,2," 11,997.9 ", 779.9 , 779.9 ," 8,380 "," 15,833 "," 11,230 ", 1.30 ,," 11,715.1 "," 13,498.8 "
5/21/2014,," 4,128.6 "," 4,130.6 ",2,2,2," 11,999.9 ", 781.9 , 781.9 ," 8,382 "," 15,835 "," 11,232 ", 2.00 ,," 11,717.1 "," 13,500.8 "
,," 4,130.6 "," 4,132.5 ",2,2,2," 12,001.8 ", 783.8 , 783.8 ," 8,384 "," 15,837 "," 11,234 ", 1.90 ,," 11,719.0 "," 13,502.7 "
5/28/2014,," 4,132.5 "," 4,136.8 ",4,4,4," 12,006.1 ", 788.1 , 788.1 ," 8,388 "," 15,841 "," 11,238 ", 4.30 ,," 11,723.3 "," 13,507.0 "
5/30/2014,," 4,136.8 "," 4,140.7 ",4,4,4," 12,010.0 ", 792.0 , 792.0 ," 8,392 "," 15,845 "," 11,242 ", 3.90 ,," 11,727.2 "," 13,510.9 "
6/1/2014,," 4,140.7 "," 4,145.1 ",4,4,4," 12,014.4 ", 796.4 , 796.4 ," 8,396 "," 15,849 "," 11,246 ", 4.40 ,," 11,731.6 "," 13,515.3 "
6/3/2014,," 4,145.1 "," 4,151.2 ",6,6,6," 12,020.5 ", 802.5 , 802.5 ," 8,402 "," 15,855 "," 11,252 ", 6.10 ,," 11,737.7 "," 13,521.4 "
6/10/2014,," 4,151.2 "," 4,153.1 ",2,2,2," 12,022.4 ", 804.4 , 804.4 ," 8,404 "," 15,857 "," 11,254 ", 1.90 ,," 11,739.6 "," 13,523.3 "
6/13/2014,," 4,153.1 "," 4,157.5 ",5,5,5," 12,026.8 ", 808.8 , 808.8 ," 8,409 "," 15,862 "," 11,259 ", 4.40 ,," 11,744.0 "," 13,527.7 "
6/15/2014,," 4,157.5 "," 4,159.5 ",2,2,2," 12,028.8 ", 810.8 , 810.8 ," 8,411 "," 15,864 "," 11,261 ", 2.00 ,," 11,746.0 "," 13,529.7 "
6/18/2014,," 4,159.5 "," 4,161.9 ",2,2,2," 12,031.2 ", 813.2 , 813.2 ," 8,413 "," 15,866 "," 11,263 ", 2.40 ,," 11,748.4 "," 13,532.1 "
6/21/2014,," 4,161.9 "," 4,163.9 ",3,3,3," 12,033.2 ", 815.2 , 815.2 ," 8,416 "," 15,869 "," 11,266 ", 2.00 ,," 11,750.4 "," 13,534.1 "
6/22/2014,," 4,163.9 "," 4,166.0 ",3,3,3," 12,035.3 ", 817.3 , 817.3 ," 8,419 "," 15,872 "," 11,269 ", 2.10 ,," 11,752.5 "," 13,536.2 "
6/23/2014,," 4,166.0 "," 4,168.2 ",3,3,3," 12,037.5 ", 819.5 , 819.5 ," 8,422 "," 15,875 "," 11,272 ", 2.20 ,," 11,754.7 "," 13,538.4 "
6/24/2014,," 4,168.2 "," 4,170.7 ",4,4,4," 12,040.0 ", 822.0 , 822.0 ," 8,426 "," 15,879 "," 11,276 ", 2.50 ,," 11,757.2 "," 13,540.9 "
6/26/2014,," 4,170.7 "," 4,172.7 ",3,3,3," 12,042.0 ", 824.0 , 824.0 ," 8,429 "," 15,882 "," 11,279 ", 2.00 ,," 11,759.2 "," 13,542.9 "
6/29/2014,," 4,172.7 "," 4,174.7 ",2,2,2," 12,044.0 ", 826.0 , 826.0 ," 8,431 "," 15,884 "," 11,281 ", 2.00 ,," 11,761.2 "," 13,544.9 "
7/1/2014,," 4,174.7 "," 4,178.1 ",3,3,3," 12,047.4 ", 829.4 , 829.4 ," 8,434 "," 15,887 "," 11,284 ", 3.40 ,," 11,764.6 "," 13,548.3 "
7/6/2014,," 4,178.1 "," 4,181.6 ",3,3,3," 12,050.9 ", 832.9 , 832.9 ," 8,437 "," 15,890 "," 11,287 ", 3.50 ,," 11,768.1 "," 13,551.8 "
7/6/2014,," 4,181.6 "," 4,183.6 ",2,2,2," 12,052.9 ", 834.9 , 834.9 ," 8,439 "," 15,892 "," 11,289 ", 2.00 ,," 11,770.1 "," 13,553.8 "
7/8/2014,," 4,183.6 "," 4,186.3 ",3,3,3," 12,055.6 ", 837.6 , 837.6 ," 8,442 "," 15,895 "," 11,292 ", 2.70 ,," 11,772.8 "," 13,556.5 "
7/16/2014,," 4,186.3 "," 4,189.2 ",3,3,3," 12,058.5 ", 840.5 , 840.5 ," 8,445 "," 15,898 "," 11,295 ", 2.90 ,," 11,775.7 "," 13,559.4 "
7/19/2014,," 4,189.2 "," 4,192.9 ",2,2,2," 12,062.2 ", 844.2 , 844.2 ," 8,447 "," 15,900 "," 11,297 ", 3.70 ,," 11,779.4 "," 13,563.1 "
7/20/2014,," 4,192.9 "," 4,196.3 ",4,4,4," 12,065.6 ", 847.6 , 847.6 ," 8,451 "," 15,904 "," 11,301 ", 3.40 ,," 11,782.8 "," 13,566.5 "
7/21/2014,," 4,196.3 "," 4,197.7 ",2,2,2," 12,067.0 ", 849.0 , 849.0 ," 8,453 "," 15,906 "," 11,303 ", 1.40 ,," 11,784.2 "," 13,567.9 "
7/23/2014,," 4,197.7 "," 4,201.7 ",4,4,4," 12,071.0 ", 853.0 , 853.0 ," 8,457 "," 15,910 "," 11,307 ", 4.00 ,," 11,788.2 "," 13,571.9 "
7/26/2014,," 4,201.7 "," 4,212.3 ",4,4,4," 12,081.6 ", 863.6 , 863.6 ," 8,461 "," 15,914 "," 11,311 ", 10.60 ,," 11,798.8 "," 13,582.5 "
7/27/2014,," 4,212.3 "," 4,216.3 ",4,4,4," 12,085.6 ", 867.6 , 867.6 ," 8,465 "," 15,918 "," 11,315 ", 4.00 ,," 11,802.8 "," 13,586.5 "
8/2/2014,," 4,216.3 "," 4,221.2 ",3,3,3," 12,090.5 ", 872.5 , 872.5 ," 8,468 "," 15,921 "," 11,318 ", 4.90 ,," 11,807.7 "," 13,591.4 "
8/5/2014,," 4,221.2 "," 4,226.2 ",2,2,2," 12,095.5 ", 877.5 , 877.5 ," 8,470 "," 15,923 "," 11,320 ", 5.00 ,," 11,812.7 "," 13,596.4 "
8/6/2014,," 4,226.2 "," 4,228.1 ",2,2,2," 12,097.4 ", 879.4 , 879.4 ," 8,472 "," 15,925 "," 11,322 ", 1.90 ,," 11,814.6 "," 13,598.3 "
8/6/2014,," 4,228.1 "," 4,229.5 ",2,2,2," 12,098.8 ", 880.8 , 880.8 ," 8,474 "," 15,927 "," 11,324 ", 1.40 ,," 11,816.0 "," 13,599.7 "
8/7/2014,," 4,229.5 "," 4,231.5 ",2,2,2," 12,100.8 ", 882.8 , 882.8 ," 8,476 "," 15,929 "," 11,326 ", 2.00 ,," 11,818.0 "," 13,601.7 "
8/16/2014,," 4,231.5 "," 4,233.4 ",2,2,2," 12,102.7 ", 884.7 , 884.7 ," 8,478 "," 15,931 "," 11,328 ", 1.90 ,," 11,819.9 "," 13,603.6 "
8/18/2014,," 4,233.4 "," 4,235.0 ",2,2,2," 12,104.3 ", 886.3 , 886.3 ," 8,480 "," 15,933 "," 11,330 ", 1.60 ,," 11,821.5 "," 13,605.2 "
8/20/2014,," 4,235.0 "," 4,237.0 ",2,2,2," 12,106.3 ", 888.3 , 888.3 ," 8,482 "," 15,935 "," 11,332 ", 2.00 ,," 11,823.5 "," 13,607.2 "
8/25/2014,," 4,237.0 "," 4,240.9 ",2,2,2," 12,110.2 ", 892.2 , 892.2 ," 8,484 "," 15,937 "," 11,334 ", 3.90 ,," 11,827.4 "," 13,611.1 "
8/27/2014,," 4,240.9 "," 4,242.9 ",2,2,2," 12,112.2 ", 894.2 , 894.2 ," 8,486 "," 15,939 "," 11,336 ", 2.00 ,," 11,829.4 "," 13,613.1 "
8/28/2014,," 4,242.9 "," 4,244.3 ",2,2,2," 12,113.6 ", 895.6 , 895.6 ," 8,488 "," 15,941 "," 11,338 ", 1.40 ,," 11,830.8 "," 13,614.5 "
8/29/2014,," 4,244.3 "," 4,246.5 ",3,3,3," 12,115.8 ", 897.8 , 897.8 ," 8,491 "," 15,944 "," 11,341 ", 2.20 ,," 11,833.0 "," 13,616.7 "
8/29/2014,," 4,246.5 "," 4,248.2 ",2,2,2," 12,117.5 ", 899.5 , 899.5 ," 8,493 "," 15,946 "," 11,343 ", 1.70 ,," 11,834.7 "," 13,618.4 "
8/30/2014,," 4,248.2 "," 4,252.0 ",2,2,2," 12,121.3 ", 903.3 , 903.3 ," 8,495 "," 15,948 "," 11,345 ", 3.80 ,," 11,838.5 "," 13,622.2 "
9/1/2014,," 4,252.0 "," 4,255.5 ",4,4,4," 12,124.8 ", 906.8 , 906.8 ," 8,499 "," 15,952 "," 11,349 ", 3.50 ,," 11,842.0 "," 13,625.7 "
9/2/2014,," 4,255.5 "," 4,256.3 ",1,1,1," 12,125.6 ", 907.6 , 907.6 ," 8,500 "," 15,953 "," 11,350 ", 0.80 ,," 11,842.8 "," 13,626.5 "
9/2/2014,," 4,256.3 "," 4,258.9 ",3,3,3," 12,128.2 ", 910.2 , 910.2 ," 8,503 "," 15,956 "," 11,353 ", 2.60 ,," 11,845.4 "," 13,629.1 "
9/2/2014,," 4,258.9 "," 4,259.6 ",1,1,1," 12,128.9 ", 910.9 , 910.9 ," 8,504 "," 15,957 "," 11,354 ", 0.70 ,," 11,846.1 "," 13,629.8 "
9/3/2014,," 4,259.6 "," 4,261.5 ",2,2,2," 12,130.8 ", 912.8 , 912.8 ," 8,506 "," 15,959 "," 11,356 ", 1.90 ,," 11,848.0 "," 13,631.7 "
9/7/2014,," 4,261.5 "," 4,266.8 ",4,4,4," 12,136.1 ", 918.1 , 918.1 ," 8,510 "," 15,963 "," 11,360 ", 5.30 ,," 11,853.3 "," 13,637.0 "
9/8/2014,," 4,266.8 "," 4,273.2 ",2,2,2," 12,142.5 ", 924.5 , 924.5 ," 8,512 "," 15,965 "," 11,362 ", 6.40 ,," 11,859.7 "," 13,643.4 "
9/18/2014,," 4,273.2 "," 4,276.6 ",5,5,5," 12,145.9 ", 927.9 , 927.9 ," 8,517 "," 15,970 "," 11,367 ", 3.40 ,," 11,863.1 "," 13,646.8 "
9/19/2014,," 4,276.6 "," 4,278.6 ",2,2,2," 12,147.9 ", 929.9 , 929.9 ," 8,519 "," 15,972 "," 11,369 ", 2.00 ,," 11,865.1 "," 13,648.8 "
9/21/2014,," 4,278.6 "," 4,280.6 ",2,2,2," 12,149.9 ", 931.9 , 931.9 ," 8,521 "," 15,974 "," 11,371 ", 2.00 ,," 11,867.1 "," 13,650.8 "
9/23/2014,," 4,280.6 "," 4,282.6 ",2,2,2," 12,151.9 ", 933.9 , 933.9 ," 8,523 "," 15,976 "," 11,373 ", 2.00 ,," 11,869.1 "," 13,652.8 "
9/24/2014,," 4,282.6 "," 4,286.3 ",3,3,3," 12,155.6 ", 937.6 , 937.6 ," 8,526 "," 15,979 "," 11,376 ", 3.70 ,," 11,872.8 "," 13,656.5 "
9/25/2014,," 4,286.3 "," 4,288.3 ",2,2,2," 12,157.6 ", 939.6 , 939.6 ," 8,528 "," 15,981 "," 11,378 ", 2.00 ,," 11,874.8 "," 13,658.5 "
9/26/2014,," 4,288.3 "," 4,293.3 ",3,3,3," 12,162.6 ", 944.6 , 944.6 ," 8,531 "," 15,984 "," 11,381 ", 5.00 ,," 11,879.8 "," 13,663.5 "
9/29/2014,," 4,293.3 "," 4,299.5 ",5,5,5," 12,168.8 ", 950.8 , 950.8 ," 8,536 "," 15,989 "," 11,386 ", 6.20 ,," 11,886.0 "," 13,669.7 "
9/30/2014,," 4,299.5 "," 4,301.8 ",3,3,3," 12,171.1 ", 953.1 , 953.1 ," 8,539 "," 15,992 "," 11,389 ", 2.30 ,," 11,888.3 "," 13,672.0 "
10/10/2014,," 4,301.8 "," 4,304.6 ",2,2,2," 12,173.9 ", 955.9 , 955.9 ," 8,541 "," 15,994 "," 11,391 ", 2.80 ,," 11,891.1 "," 13,674.8 "
10/14/2014,," 4,304.6 "," 4,310.5 ",4,4,4," 12,179.8 ", 961.8 , 961.8 ," 8,545 "," 15,998 "," 11,395 ", 5.90 ,," 11,897.0 "," 13,680.7 "
10/15/2014,," 4,310.5 "," 4,319.4 ",2,2,2," 12,188.7 ", 970.7 , 970.7 ," 8,547 "," 16,000 "," 11,397 ", 8.90 ,," 11,905.9 "," 13,689.6 "
10/17/2014,," 4,319.4 "," 4,300.7 ",2,2,2," 12,170.0 ", 952.0 , 952.0 ," 8,549 "," 16,002 "," 11,399 ", (18.70),," 11,887.2 "," 13,670.9 "
10/20/2014,," 4,300.7 "," 4,326.5 ",4,4,4," 12,195.8 ", 977.8 , 977.8 ," 8,553 "," 16,006 "," 11,403 ", 25.80 ,," 11,913.0 "," 13,696.7 "
10/21/2014,," 4,326.5 "," 4,329.9 ",2,2,2," 12,199.2 ", 981.2 , 981.2 ," 8,555 "," 16,008 "," 11,405 ", 3.40 ,," 11,916.4 "," 13,700.1 "
10/27/2014,," 4,329.9 "," 4,335.5 ",4,4,4," 12,204.8 ", 986.8 , 986.8 ," 8,559 "," 16,012 "," 11,409 ", 5.60 ,," 11,922.0 "," 13,705.7 "
10/30/2014,," 4,335.5 "," 4,348.7 ",5,5,5," 12,218.0 "," 1,000.0 "," 1,000.0 "," 8,564 "," 16,017 "," 11,414 ", 13.20 ,," 11,935.2 "," 13,718.9 "
12/18/2014,," 4,348.7 "," 4,349.9 ",2,2,2," 12,219.2 "," 1,001.2 "," 1,001.2 "," 8,566 "," 16,019 "," 11,416 ", 1.20 ,," 11,936.4 "," 13,720.1 "
12/27/2014,," 4,349.9 "," 4,360.3 ",3,3,3," 12,229.6 "," 1,011.6 "," 1,011.6 "," 8,569 "," 16,022 "," 11,419 ", 10.40 ,," 11,946.8 "," 13,730.5 "
12/28/2014,," 4,360.3 "," 4,361.4 ",2,2,2," 12,230.7 "," 1,012.7 "," 1,012.7 "," 8,571 "," 16,024 "," 11,421 ", 1.10 ,," 11,947.9 "," 13,731.6 "
1/22/2015,," 4,361.4 "," 4,362.7 ",2,2,2," 12,232.0 "," 1,014.0 "," 1,014.0 "," 8,573 "," 16,026 "," 11,423 ", 1.30 ,," 11,949.2 "," 13,732.9 "
2/2/2015,," 4,362.7 "," 4,367.4 ",2,2,2," 12,236.7 "," 1,018.7 "," 1,018.7 "," 8,575 "," 16,028 "," 11,425 ", 4.70 ,," 11,953.9 "," 13,737.6 "
2/5/2014,," 4,367.4 "," 4,367.6 ",2,2,2," 12,236.9 "," 1,018.9 "," 1,018.9 "," 8,577 "," 16,030 "," 11,427 ", 0.20 ,," 11,954.1 "," 13,737.8 "
2/8/2015,," 4,367.6 "," 4,369.6 ",2,2,2," 12,238.9 "," 1,020.9 "," 1,020.9 "," 8,579 "," 16,032 "," 11,429 ", 2.00 ,," 11,956.1 "," 13,739.8 "
2/11/2015,," 4,369.6 "," 4,371.6 ",2,2,2," 12,240.9 "," 1,022.9 "," 1,022.9 "," 8,581 "," 16,034 "," 11,431 ", 2.00 ,," 11,958.1 "," 13,741.8 "
2/17/2015,," 4,371.6 "," 4,376.7 ",2,2,2," 12,246.0 "," 1,028.0 "," 1,028.0 "," 8,583 "," 16,036 "," 11,433 ", 5.10 ,," 11,963.2 "," 13,746.9 "
2/20/2015,," 4,376.7 "," 4,382.0 ",2,2,2," 12,251.3 "," 1,033.3 "," 1,033.3 "," 8,585 "," 16,038 "," 11,435 ", 5.30 ,," 11,968.5 "," 13,752.2 "
2/24/2015,," 4,382.0 "," 4,388.5 ",3,3,3," 12,257.8 "," 1,039.8 "," 1,039.8 "," 8,588 "," 16,041 "," 11,438 ", 6.50 ,," 11,975.0 "," 13,758.7 "
3/5/2015,," 4,388.5 "," 4,395.6 ",2,2,2," 12,264.9 "," 1,046.9 "," 1,046.9 "," 8,590 "," 16,043 "," 11,440 ", 7.10 ,," 11,982.1 "," 13,765.8 "
3/15/2015,," 4,395.6 "," 4,401.4 ",2,2,2," 12,270.7 "," 1,052.7 "," 1,052.7 "," 8,592 "," 16,045 "," 11,442 ", 5.80 ,," 11,987.9 "," 13,771.6 "
3/23/2015,," 4,401.4 "," 4,407.7 ",3,3,3," 12,277.0 "," 1,059.0 "," 1,059.0 "," 8,595 "," 16,048 "," 11,445 ", 6.30 ,," 11,994.2 "," 13,777.9 "
4/4/2015,," 4,407.7 "," 4,411.2 ",4,4,4," 12,280.5 "," 1,062.5 "," 1,062.5 "," 8,599 "," 16,052 "," 11,449 ", 3.50 ,," 11,997.7 "," 13,781.4 "
4/25/2015,," 4,411.2 "," 4,413.1 ",4,4,4," 12,282.4 "," 1,064.4 "," 1,064.4 "," 8,603 "," 16,056 "," 11,453 ", 1.90 ,," 11,999.6 "," 13,783.3 "
5/4/2015,," 4,413.1 "," 4,415.0 ",2,2,2," 12,284.3 "," 1,066.3 "," 1,066.3 "," 8,605 "," 16,058 "," 11,455 ", 1.90 ,," 12,001.5 "," 13,785.2 "
5/12/2015,," 4,415.0 "," 4,424.0 ",2,2,2," 12,293.3 "," 1,075.3 "," 1,075.3 "," 8,607 "," 16,060 "," 11,457 ", 9.00 ,," 12,010.5 "," 13,794.2 "
5/15/2015,," 4,424.0 "," 4,430.6 ",2,2,2," 12,299.9 "," 1,081.9 "," 1,081.9 "," 8,609 "," 16,062 "," 11,459 ", 6.60 ,," 12,017.1 "," 13,800.8 "
5/16/2015,," 4,430.6 "," 4,432.6 ",2,2,2," 12,301.9 "," 1,083.9 "," 1,083.9 "," 8,611 "," 16,064 "," 11,461 ", 2.00 ,," 12,019.1 "," 13,802.8 "
5/19/2015,," 4,432.6 "," 4,437.2 ",4,4,4," 12,306.5 "," 1,088.5 "," 1,088.5 "," 8,615 "," 16,068 "," 11,465 ", 4.60 ,," 12,023.7 "," 13,807.4 "
5/26/2015,," 4,437.2 "," 4,448.1 ",8,8,8," 12,317.4 "," 1,099.4 "," 1,099.4 "," 8,623 "," 16,076 "," 11,473 ", 10.90 ,," 12,034.6 "," 13,818.3 "
5/28/2015,," 4,448.1 "," 4,448.8 ",2,2,2," 12,318.1 "," 1,100.1 "," 1,100.1 "," 8,625 "," 16,078 "," 11,475 ", 0.70 ,," 12,035.3 "," 13,819.0 "
5/31/2015,," 4,448.8 "," 4,450.7 ",2,2,2," 12,320.0 "," 1,102.0 "," 1,102.0 "," 8,627 "," 16,080 "," 11,477 ", 1.90 ,," 12,037.2 "," 13,820.9 "
6/12/2015,," 4,450.7 "," 4,457.7 ",2,2,2," 12,327.0 "," 1,109.0 "," 1,109.0 "," 8,629 "," 16,082 "," 11,479 ", 7.00 ,," 12,044.2 "," 13,827.9 "
6/14/2015,," 4,457.7 "," 4,461.5 ",2,2,2," 12,330.8 "," 1,112.8 "," 1,112.8 "," 8,631 "," 16,084 "," 11,481 ", 3.80 ,," 12,048.0 "," 13,831.7 "
6/15/2015,," 4,461.5 "," 4,462.6 ",3,3,3," 12,331.9 "," 1,113.9 "," 1,113.9 "," 8,634 "," 16,087 "," 11,484 ", 1.10 ,," 12,049.1 "," 13,832.8 "
6/18/2015,," 4,462.6 "," 4,463.9 ",2,2,2," 12,333.2 "," 1,115.2 "," 1,115.2 "," 8,636 "," 16,089 "," 11,486 ", 1.30 ,," 12,050.4 "," 13,834.1 "
6/21/2015,," 4,463.9 "," 4,467.6 ",4,4,4," 12,336.9 "," 1,118.9 "," 1,118.9 "," 8,640 "," 16,093 "," 11,490 ", 3.70 ,," 12,054.1 "," 13,837.8 "
6/22/2015,," 4,467.6 "," 4,469.4 ",4,4,4," 12,338.7 "," 1,120.7 "," 1,120.7 "," 8,644 "," 16,097 "," 11,494 ", 1.80 ,," 12,055.9 "," 13,839.6 "
6/27/2015,," 4,469.4 "," 4,473.9 ",4,4,4," 12,343.2 "," 1,125.2 "," 1,125.2 "," 8,648 "," 16,101 "," 11,498 ", 4.50 ,," 12,060.4 "," 13,844.1 "
6/27/2015,," 4,473.9 "," 4,477.4 ",4,4,4," 12,346.7 "," 1,128.7 "," 1,128.7 "," 8,652 "," 16,105 "," 11,502 ", 3.50 ,," 12,063.9 "," 13,847.6 "
6/28/2015,," 4,477.4 "," 4,478.9 ",2,2,2," 12,348.2 "," 1,130.2 "," 1,130.2 "," 8,654 "," 16,107 "," 11,504 ", 1.50 ,," 12,065.4 "," 13,849.1 "
7/1/2015,," 4,478.9 "," 4,483.1 ",4,4,4," 12,352.4 "," 1,134.4 "," 1,134.4 "," 8,658 "," 16,111 "," 11,508 ", 4.20 ,," 12,069.6 "," 13,853.3 "
7/4/2015,," 4,483.1 "," 4,485.0 ",2,2,2," 12,354.3 "," 1,136.3 "," 1,136.3 "," 8,660 "," 16,113 "," 11,510 ", 1.90 ,," 12,071.5 "," 13,855.2 "
